state,year,total_crimes,property,property_burglary,violent,violent_assault,violent_murder,violent_rape,violant_robbery
Utah,1970,4201.6,4063.9,915,137.7,70.3,3.4,10.9,53.1
Utah,1971,4485.8,4332.1,914.7,153.7,75.8,2.7,14.6,60.5
Utah,1972,4206.4,4023.2,913.2,183.2,99.7,2.9,18.3,62.3
Utah,1973,4247.1,4038.6,989.3,208.5,119.8,3.2,22.9,62.6
Utah,1974,4950.2,4735.6,1132.9,214.6,113.4,3.2,22.3,75.8
Utah,1975,5112.6,4880.8,1187.8,231.8,129.2,2.7,20.9,79
Utah,1976,4977.8,4757.2,1137.9,220.6,125.8,4.5,20.9,69.4
Utah,1977,4750.6,4510.6,1171.6,240,147.3,3.5,20.3,68.8
Utah,1978,4978.9,4707.1,1187.1,271.8,178.7,3.7,22.9,66.5
Utah,1979,5492.1,5187.9,1178.9,304.2,193.8,4.8,27.9,77.7
Utah,1980,5880.6,5577.3,1321.9,303.3,191.7,3.8,27.7,80.2
Utah,1981,5750,5451.4,1274.8,298.6,182.1,3.3,28.4,84.8
Utah,1982,5334,5048.3,1106.9,285.7,172.1,3.4,23.7,86.5
Utah,1983,5118,4862,1015.8,256,163.3,3.5,24.9,64.3
Utah,1984,4766.2,4522,858.1,244.2,163.1,2.8,20.3,58
Utah,1985,5317.4,5050,942.9,267.4,186,3,23.2,55.2
Utah,1986,5478.4,5211.7,914.9,266.7,179.6,3.2,25.3,58.6
Utah,1987,5618.6,5388.8,950.9,229.8,152,3.3,21.7,52.8
Utah,1988,5578.6,5335.5,881,243.1,162.6,2.8,23.6,54.1
Utah,1989,5682.2,5423.4,897,258.8,174.9,2.6,28.6,52.6
Utah,1990,5659.9,5376,880.6,283.9,186.3,3,37.8,56.9
Utah,1991,5607.6,5320.8,840.2,286.8,183.1,2.9,45.6,55.1
Utah,1992,5658.5,5368,885,290.5,186.2,3,45.4,55.9
Utah,1993,5237.3,4936.3,790.8,301,194.7,3.1,44.6,58.6
Utah,1994,5300.9,4996.4,790.8,304.5,195.8,2.9,42.2,63.6
Utah,1995,6090.8,5762,800.8,328.8,215.1,3.9,42.7,67.1
Utah,1996,5985.9,5654,848.3,331.9,218.1,3.2,41.8,68.9
Utah,1997,5995.4,5661.4,890.5,334,215.8,2.4,47.5,68.4
Utah,1998,5047.6,4768.1,694.9,279.5,183.9,2.1,38.4,55.1
Utah,1999,4976.9,4701.3,685.1,275.6,181.3,2.1,37.8,54.4
Utah,2000,4476,4220.3,642.5,255.7,159.5,1.9,38.6,55.6
Utah,2001,4226.4,3993.2,605.8,233.2,138.4,2.9,39.3,52.5
Utah,2002,4447.6,4210.9,652.2,236.7,144.8,2,40.7,49.2
Utah,2003,4505.5,4255.1,721.1,250.4,155.3,2.6,39.1,53.5
Utah,2004,4271.9,4038.6,628.9,233.3,140.4,1.9,39.9,51.1
Utah,2005,4062,3837,601.2,225,142.2,2.2,36.9,44
Utah,2006,3738.8,3512.5,577.3,226.3,140.7,2,34.9,48.7
Utah,2007,3758.6,3518.7,589.5,239.9,148.5,2.2,35.3,53.9
Utah,2008,3601,3375.7,539.6,225.3,138.4,1.5,33.4,51.9
Utah,2009,3510.4,3295,547.9,215.4,133.4,1.4,33.8,46.8
Utah,2010,3395.5,3182,543.9,213.5,130.4,1.9,35.4,45.7
Utah,2011,3184.8,2987.7,468,197.1,125,1.8,32,38.3
Utah,2012,3197.6,2991.8,453.3,205.8,132.5,1.8,33,38.5
Utah,2013,3174.4,2950.4,459.6,224,130.4,1.7,49,42.8
Utah,2014,3094.1,2878.5,391.4,215.6,119.4,2.3,49.4,44.6
Utah,2015,3216,2980,416.2,236,135.1,1.8,54.9,44.3
Utah,2016,3194.3,2951.5,420.7,242.8,140.1,2.4,49.8,50.5
Utah,2017,3019.1,2780.2,381,238.9,134.5,2.4,54.7,47.3
Utah,2018,2610.6,2377.5,315.3,233.1,136.6,1.9,55.5,39.1
Utah,2019,2404.9,2169.3,276.7,235.6,141.4,2.2,56.8,35.1
Vermont,1960,825.4,815.9,242.1,9.5,4.6,0.3,2.3,2.3
Vermont,1961,816.7,796.7,335.2,20,5.3,1.5,9.1,4.1
Vermont,1962,1025.9,1011.3,374.6,14.6,3.6,0.3,6.2,4.6
Vermont,1963,1111.3,1087.7,413.8,23.6,7.7,0.5,8.5,6.9
Vermont,1964,862.4,840.6,260.1,21.8,12.2,0.5,5.9,3.2
Vermont,1965,980.3,957.9,323.9,22.4,10.8,0.5,6.5,4.5
Vermont,1966,1117.1,1097.3,427.9,19.8,7.4,1.5,6.9,4
Vermont,1967,1221.8,1201.2,517,20.6,11.3,3.1,4.3,1.9
Vermont,1968,1212.6,1175.4,496,37.2,21.1,2.6,7.3,6.2
Vermont,1969,1571.3,1518,599.5,53.3,32.3,2.5,9.1,9.3
Vermont,1970,1897.1,1823.1,730.6,74,54.6,1.3,10.3,7.6
Vermont,1971,2080.3,2007.6,726,72.7,50.4,1.1,11.4,9.8
Vermont,1972,2204.5,2108.2,738.3,96.3,73.2,1.7,10.8,10.6
Vermont,1973,2498.1,2427.6,801.5,70.5,48.3,2.2,11.2,8.8
Vermont,1974,2874.7,2799.6,1019.4,75.1,45.5,3.4,12.3,13.8
Vermont,1975,3481.1,3386,1100,95.1,62.6,2.1,14.6,15.7
Vermont,1976,3192.2,3073.9,1022.7,118.3,80,5.5,14.9,17.9
Vermont,1977,3964,3814.5,1348.2,149.5,101.2,1.4,15.9,30.8
Vermont,1978,3806.5,3640.2,1261.2,166.3,134.1,3.3,14.6,14.4
Vermont,1979,5299.2,5115,1577.9,184.2,131.2,1.4,22.9,28.6
Vermont,1980,4988.5,4809.7,1526.7,178.8,108.5,2.2,29.1,38.9
Vermont,1981,5060.8,4932.8,1559.8,128,63.1,4.3,33,27.6
Vermont,1982,4691.8,4564.9,1178.3,126.9,66.7,2.3,34.9,23.1
Vermont,1983,4132.8,4000.2,1090.3,132.6,60.4,3.6,40.8,27.8
Vermont,1984,3967.9,3822.8,1016.4,145.1,100,2.3,19.8,23
Vermont,1985,3888.1,3740.4,973.8,147.7,104.1,3.4,19.3,20.9
Vermont,1986,3976.9,3827.7,949.2,149.2,103.1,2,21.8,22.2
Vermont,1987,4271.2,4134.7,1110.4,136.5,94.5,2.7,22.4,16.8
Vermont,1988,4240.5,4098.2,1096.8,142.3,101.3,2,23,16
Vermont,1989,4088.5,3955.7,1029.1,132.8,89.8,1.9,23.1,18
Vermont,1990,4340.9,4213.7,1087.3,127.2,87.2,2.3,25.9,11.7
Vermont,1991,3955.2,3838.4,1020.1,116.8,72.3,2.1,30.5,11.8
Vermont,1992,3410,3300.5,825.6,109.5,73.5,2.1,24.9,8.9
Vermont,1993,3972.4,3858.2,874.3,114.2,61.8,3.6,39.8,9
Vermont,1994,3250.3,3153.4,736.9,96.9,56,1,27.6,12.2
Vermont,1995,3433.7,3315.4,760.9,118.3,76.9,2.2,28.2,10.9
Vermont,1996,3002.9,2881.7,673,121.2,76.9,1.9,27,15.4
Vermont,1997,2828.2,2708.5,613.1,119.7,78.3,1.5,26.5,13.4
Vermont,1998,3139.1,3032.8,671.1,106.3,67,2.2,27.6,9.5
Vermont,1999,2818.6,2704.7,595.7,113.9,77.1,2.9,22.9,10.9
Vermont,2000,2986.9,2873.4,575,113.5,69.8,1.5,23,19.2
Vermont,2001,2769.8,2664.7,513.9,105.1,69,1.1,17.5,17.5
Vermont,2002,2530.7,2424,566,106.7,71.7,2.1,20.4,12.5
Vermont,2003,2342.9,2228.7,487.1,114.2,81.4,2.4,20.3,10
Vermont,2004,2458.4,2343.6,552.9,114.8,73.9,2.6,25.8,12.6
Vermont,2005,2496,2370,511.7,126,87.6,1.3,24.6,12.2
Vermont,2006,2536.5,2391.4,551.8,145.1,96.8,2.2,27.7,18.3
Vermont,2007,2495.6,2366.5,515.1,129.1,93.7,2.1,20.6,12.7
Vermont,2008,2697.3,2559.8,565.8,137.5,98.3,2.7,21.4,15
Vermont,2009,2548.7,2414.1,558.3,134.6,94.2,1.3,21.2,17.9
Vermont,2010,2393.3,2262.3,534.9,131,95.2,1.1,22.5,12.1
Vermont,2011,2555.2,2407.6,612.5,147.6,106.8,1.8,23.3,15.8
Vermont,2012,2541.3,2398.7,633.4,142.6,104.2,1.3,19.3,17.9
Vermont,2013,2335.3,2214.2,528.7,121.1,87.1,1.6,20.7,11.6
Vermont,2014,1623.7,1524.4,324.6,99.3,68.9,1.6,17.6,11.2
Vermont,2015,1524.6,1406.6,314.4,118,78.6,1.6,21.7,16.1
Vermont,2016,1855.7,1697.4,336.7,158.3,110.6,2.2,28.5,17
Vermont,2017,1602.5,1436.7,297.3,165.8,113.8,2.2,35,14.8
Vermont,2018,1455.1,1283.1,234.2,172,113.4,1.6,45.8,11.2
Vermont,2019,1626.6,1424.4,204.3,202.2,144.6,1.8,44.6,11.4
Virginia,1960,1652.9,1469.2,393.1,183.7,137.1,12.3,8,26.3
Virginia,1961,1770.1,1584,423.8,186.1,141.1,8.6,10.2,26.2
Virginia,1962,1763.7,1578.9,431.7,184.8,142.4,8.7,8.2,25.6
Virginia,1963,1868.8,1678.1,451.1,190.7,144.8,7.1,9.6,29.3
Virginia,1964,2187.1,1945.9,538,241.2,186.6,8.4,11.6,34.7
Virginia,1965,2199.2,1971.6,548.7,227.6,167.5,8.2,12,39.9
Virginia,1966,2328.7,2098,620.5,230.7,166.2,8.1,12,44.5
Virginia,1967,2618.7,2391,721.1,227.7,152.5,9.1,13.2,52.8
Virginia,1968,2887.6,2608.7,786.4,278.9,187.2,10.3,15.6,65.8
Virginia,1969,3008.1,2741.8,760.2,266.3,161.6,7.3,16.4,81
Virginia,1970,3665.4,3363.4,914.6,302,179.1,10.4,17.1,95.5
Virginia,1971,3633.5,3307.2,920.2,326.3,188.2,10.1,21.3,106.8
Virginia,1972,3386.4,3040.4,896.9,346,199,11.8,21.7,113.5
Virginia,1973,3557.6,3224.9,937.6,332.7,194.5,10.5,22.9,104.8
Virginia,1974,4187.9,3831.1,1140.9,356.8,193,10.6,25.9,127.4
Virginia,1975,4546.5,4165.6,1165.7,380.9,206.9,11.5,24,138.5
Virginia,1976,4203.1,3895.4,1019.1,307.7,167.9,9.5,22.2,108.2
Virginia,1977,4024,3734,986.2,290,165.7,9,23.3,92.1
Virginia,1978,4073,3786.6,990.8,286.4,157.8,8.8,22.7,97.1
Virginia,1979,4361.3,4060.3,1082.6,301,153.7,8.6,27.1,111.6
Virginia,1980,4620,4312.8,1202.6,307.2,151.1,8.6,27.4,120.1
Virginia,1981,4670.8,4349.1,1167.5,321.7,152.7,8.6,27.2,133.2
Virginia,1982,4255.8,3946.7,973.5,309.1,154.6,7.4,24.9,122.2
Virginia,1983,3961.5,3669,919.9,292.5,150.4,7,24.7,110.5
Virginia,1984,3783.6,3488,841.7,295.6,158.9,7.7,26.7,102.3
Virginia,1985,3779.1,3484.4,785.1,294.7,160.1,7.1,27.2,100.2
Virginia,1986,3859.8,3553.8,812.5,306,166.7,7.1,26.5,105.7
Virginia,1987,3959.5,3664.5,806.9,295,155.8,7.4,26,105.8
Virginia,1988,4176.7,3877.5,818.4,299.2,151.8,7.8,27.1,112.5
Virginia,1989,4211.4,3898.9,756.9,312.5,171.3,7.9,26.9,106.5
Virginia,1990,4440.6,4090,731.1,350.6,187.6,8.8,31,123.3
Virginia,1991,4607.4,4234.2,783.1,373.2,196.4,9.3,29.9,137.6
Virginia,1992,4298.5,3923.6,709.1,374.9,196.8,8.8,31.5,137.8
Virginia,1993,4115.5,3743.3,667.7,372.2,189.8,8.3,32.1,142
Virginia,1994,4047.6,3689.9,638.8,357.7,187.6,8.7,28.5,132.8
Virginia,1995,3989.2,3627.7,595.2,361.5,194.9,7.6,27.2,131.7
Virginia,1996,3968.3,3627,588.1,341.3,184.5,7.5,26.7,122.6
Virginia,1997,3876.1,3530.9,571.4,345.2,186.5,7.2,27,124.5
Virginia,1998,3660.4,3334.7,560.9,325.7,187.2,6.2,26.7,105.6
Virginia,1999,3374,3059.3,471.6,314.7,182.8,5.7,25,101.1
Virginia,2000,3028.1,2746.4,429.9,281.7,164.3,5.7,22.8,88.9
Virginia,2001,3174.3,2883.3,439.1,291,166,5.1,24.6,95.3
Virginia,2002,3142.8,2851.1,435.8,291.7,165.6,5.3,25.2,95.5
Virginia,2003,2999.7,2721.5,395.2,278.2,156.9,5.6,24.5,91.1
Virginia,2004,2953.7,2678.2,384.4,275.5,153.8,5.2,24.3,92.2
Virginia,2005,2932,2649,394.3,283,154.9,6.1,23.3,99.1
Virginia,2006,2773,2489.3,420.9,283.7,152.7,5.3,23.9,101.8
Virginia,2007,2759.3,2486.5,415.3,272.8,144.3,5.4,23.2,99.8
Virginia,2008,2790,2532.2,414.3,257.8,133.8,4.8,23.1,96.2
Virginia,2009,2692.2,2461.4,405.4,230.8,125.7,4.7,19.9,80.5
Virginia,2010,2549.7,2335.5,383.9,214.2,119,4.7,19.7,70.8
Virginia,2011,2454.4,2256.8,378.3,197.6,107.3,3.8,19.6,66.9
Virginia,2012,2352.2,2162.1,360.5,190.1,111.1,3.8,17.7,57.5
Virginia,2013,2262.1,2065.9,322.5,196.2,109.7,3.8,27.4,55.3
Virginia,2014,2126.5,1930.3,277.7,196.2,112.9,4.1,27.7,51.5
Virginia,2015,2062.1,1866.5,254.6,195.6,110.2,4.6,27.9,53
Virginia,2016,2077,1859.4,238,217.6,122.2,5.8,32.5,57.1
Virginia,2017,2001.1,1792.9,218,208.2,117.9,5.3,33.8,51.1
Virginia,2018,1865.8,1665.8,182.8,200,118.7,4.6,34.3,42.3
Virginia,2019,1850.7,1642.7,162.8,208,128.7,5,33,41.3
Washington,1960,2232.1,2175.5,487.5,56.6,17.6,2.1,5.8,31.1
Washington,1961,2231.3,2173.2,471.9,58.1,18.7,2.2,6.2,31.1
Washington,1962,2333.7,2270.1,488.9,63.6,24.6,2.5,6.3,30.3
Washington,1963,2396.2,2329.5,529,66.7,27.8,2.5,6.4,30
Washington,1964,2729.1,2636.6,600.3,92.5,54,2.4,7.7,28.5
Washington,1965,2721.3,2618.3,611.1,103,60.4,2.2,10.2,30.3
Washington,1966,3099.3,2976,669.7,123.3,72.4,2.5,11.6,36.7
Washington,1967,3736.7,3582.7,837.7,154,83.7,3.1,12.5,54.6
Washington,1968,3965,3752.2,1019.5,212.8,93.7,3.6,17.1,98.4
Washington,1969,4635.8,4393.5,1296.5,242.3,106.3,3.6,19.4,113
Washington,1970,4881,4659.7,1444.5,221.3,106.3,3.5,18,93.5
Washington,1971,4885.8,4649.4,1392.8,236.4,121.6,3.8,17.7,93.3
Washington,1972,4703.3,4452.7,1381.4,250.6,137,4.2,21.8,87.6
Washington,1973,5090,4818.5,1540.4,271.5,145,4,26.2,96.3
Washington,1974,6009.1,5662.8,1772.5,346.3,196.6,5.1,29,115.5
Washington,1975,6140.9,5750.1,1723.1,390.8,228.4,5.7,32.7,124
Washington,1976,5794,5405.4,1642.4,388.6,230.5,4.3,34.3,119.5
Washington,1977,5727.7,5352.8,1605.6,374.9,224.8,4.3,39.6,106.2
Washington,1978,6115.6,5710.3,1766.6,405.3,234.4,4.6,41.2,125
Washington,1979,6529.5,6094.9,1783.6,434.6,262.8,4.8,46.4,120.7
Washington,1980,6915,6450.7,1862.2,464.3,271,5.5,52.7,135.1
Washington,1981,6742.1,6294.8,1892.1,447.3,262,5.1,50.2,130
Washington,1982,6282.2,5875.8,1680.1,406.4,238.3,4.4,45.9,117.9
Washington,1983,6077.8,5706,1640.1,371.8,216.7,4.9,44.7,105.4
Washington,1984,6101.7,5695.3,1702,406.4,231.1,4.6,50,120.6
Washington,1985,6528.8,6103.4,1811.3,425.4,233.3,5.2,54.9,132
Washington,1986,6879.6,6442.6,1861.5,437,243.5,5,53.4,135.1
Washington,1987,7017.1,6577.6,1904.5,439.5,240.2,5.6,52.2,141.4
Washington,1988,7113,6646.6,1855.6,466.4,258.3,5.7,56.5,145.9
Washington,1989,6593.8,6122.1,1545.1,471.7,265.5,4.4,61.7,140.1
Washington,1990,6222.9,5721.3,1262.9,501.6,302.7,4.9,64,130
Washington,1991,6304.1,5781.5,1235.5,522.6,302.5,4.2,70.3,145.5
Washington,1992,6172.8,5638.3,1121.7,534.5,317.8,5,72,139.8
Washington,1993,5952.3,5437.7,1067.2,514.6,307.9,5.2,64.4,137.1
Washington,1994,6027.6,5516.3,1044.2,511.3,305.6,5.5,60.5,139.7
Washington,1995,6269.8,5785.5,1091.2,484.3,287.3,5.1,59.2,132.7
Washington,1996,5909.4,5478.2,1057.5,431.2,256.4,4.6,51.1,119
Washington,1997,5926.3,5485.6,1106.3,440.7,265,4.3,51.4,120
Washington,1998,5867.4,5438.9,1062.5,428.5,260.8,3.9,48.2,115.6
Washington,1999,5255.3,4878,949.4,377.3,226.3,3,47.1,100.9
Washington,2000,5105.7,4736,907.3,369.7,221.3,3.3,46.4,98.6
Washington,2001,5147.2,4792.5,884.7,354.7,209.3,3,43.4,99
Washington,2002,5108.4,4762.9,905.7,345.5,201.9,3,45.1,95.5
Washington,2003,5101.9,4755,950.4,346.9,204,3,46.7,93.3
Washington,2004,5190.3,4846.7,976.8,343.6,200,3.1,46,94.5
Washington,2005,5236,4890,959.1,346,205.7,3.3,44.7,92
Washington,2006,4858.8,4510.1,920,348.7,202.2,3.1,43,100.4
Washington,2007,4383.5,4047,817.4,336.5,198.8,2.7,41,94
Washington,2008,4140.5,3806.3,811.3,334.2,192.7,2.9,40.5,98
Washington,2009,4015.9,3679.6,796,336.3,194,2.9,38.8,100.7
Washington,2010,4012.6,3699.1,818.5,313.5,185,2.3,38.2,87.9
Washington,2011,3874.4,3579.1,828.9,295.3,176.5,2.4,34,82.5
Washington,2012,3954.2,3658.6,880.5,295.6,177.5,3,31.8,83.3
Washington,2013,3999.4,3710.3,837,289.1,166.4,2.3,36.9,83.5
Washington,2014,3991.3,3706.1,783,285.2,164.7,2.5,38.2,79.9
Washington,2015,3748.2,3463.8,711.2,284.4,167.8,2.9,37.7,76
Washington,2016,3796.3,3494.1,674.8,302.2,179.7,2.7,42.2,77.5
Washington,2017,3478.1,3173.6,590.4,304.5,184.6,3.1,44,72.8
Washington,2018,3257.7,2946.2,533.5,311.5,189.1,3.1,45.3,73.9
Washington,2019,2975.8,2681.9,453.6,293.9,179.9,2.6,43.8,67.6
West Virginia,1960,720.7,656.2,234.2,64.5,43.2,4.4,4.2,12.8
West Virginia,1961,662.3,599.2,237.6,63.1,42.6,4.4,4.4,11.7
West Virginia,1962,746.9,682.3,216.4,64.6,41.3,3.7,4.2,15.4
West Virginia,1963,769.8,703.2,226.3,66.6,42.5,5.3,4.2,14.6
West Virginia,1964,832.6,757,268.1,75.6,50.1,3.7,5,16.9
West Virginia,1965,819.4,741.4,253.9,78,55.4,4,4.2,14.4
West Virginia,1966,936.5,846.6,259.3,89.9,61.5,4.2,5.1,19.1
West Virginia,1967,1024.8,927.8,298.4,97,68.4,4.6,4.7,19.3
West Virginia,1968,1165,1056.5,349.8,108.5,73.2,5.5,4.4,25.5
West Virginia,1969,1104.8,1007.7,322.7,97.1,67.3,5.6,5.1,19.1
West Virginia,1970,1378.5,1254.8,388.5,123.7,83.5,6.2,6.7,27.3
West Virginia,1971,1401.4,1269.5,387.7,131.9,85.1,6.4,5,35.4
West Virginia,1972,1436.5,1307.4,413,129.1,83.2,6.1,8.2,31.6
West Virginia,1973,1471.5,1347.8,415.8,123.7,80.8,5.7,9.3,27.9
West Virginia,1974,1769.4,1632,551.8,137.4,86.1,6,10,35.2
West Virginia,1975,2107.8,1946.1,591,161.7,99.5,7.4,9.3,45.5
West Virginia,1976,2319.6,2168,573.1,151.6,96.6,6.7,10.3,38
West Virginia,1977,2254.7,2102.4,597.4,152.3,90.9,6,13.2,42.2
West Virginia,1978,2270.1,2102.4,648.3,167.7,99.9,6.8,14.7,46.3
West Virginia,1979,2325.3,2157.2,636.8,168.1,101.8,6.8,15.5,43.9
West Virginia,1980,2551.6,2367.9,738.5,183.7,112.2,7.1,15.8,48.5
West Virginia,1981,2618.7,2443.9,775.1,174.8,103.7,6,14.8,50.2
West Virginia,1982,2511.2,2336.4,717.9,174.8,104.3,5.2,15.5,49.8
West Virginia,1983,2419,2247.2,684.7,171.8,109.3,4.9,13.4,44.2
West Virginia,1984,2335.9,2167.7,648,168.2,110,4.4,15.6,38.1
West Virginia,1985,2252.8,2086.8,618.4,166,106.1,3.8,18.5,37.6
West Virginia,1986,2316.7,2152.2,625.3,164.5,98.6,5.9,18.9,41
West Virginia,1987,2190.7,2053.4,603.6,137.3,78.7,4.8,22.6,31.2
West Virginia,1988,2238.8,2107.4,610.9,131.4,73.6,4.9,18.7,34.2
West Virginia,1989,2362.9,2216.2,626.5,146.7,78.8,6.5,18.7,42.7
West Virginia,1990,2503,2333.7,657.1,169.3,102.1,5.7,23.6,37.9
West Virginia,1991,2663.4,2472.4,666.8,191,118.5,6.2,23,43.3
West Virginia,1992,2609.7,2398.2,622.9,211.5,140,6.3,21.7,43.5
West Virginia,1993,2532.6,2324.2,599.1,208.4,138.5,6.9,20.1,43
West Virginia,1994,2528.4,2312.6,585.8,215.8,147.6,5.4,20.3,42.4
West Virginia,1995,2458.2,2248,565,210.2,141.4,4.9,21.2,42.7
West Virginia,1996,2483.4,2273.3,546.5,210.1,146.3,3.8,19.6,40.4
West Virginia,1997,2469.1,2250.4,586.3,218.7,151.9,4.1,19.5,43.1
West Virginia,1998,2547.2,2298.6,613.5,248.6,188.3,4.3,18.7,37.3
West Virginia,1999,2720.7,2370,570.2,350.7,291,4.4,18.7,36.6
West Virginia,2000,2602.8,2286.3,546.9,316.5,254.2,2.5,18.3,41.4
West Virginia,2001,2560.9,2281.3,533.1,279.6,220.3,2.2,17.8,39.3
West Virginia,2002,2511,2277.1,536.2,233.9,176.1,3.2,18.2,36.4
West Virginia,2003,2594.4,2339,579.5,255.4,195.5,4,17.2,38.7
West Virginia,2004,2837.7,2555.8,606.5,281.9,216.4,3.8,19.1,42.7
West Virginia,2005,2907,2633,624.8,274,205.9,4.5,18.5,45
West Virginia,2006,2917.5,2636.3,636.7,281.2,207.6,4.4,22.2,46.9
West Virginia,2007,2794.4,2517.6,597.2,276.8,205.1,3.6,21.4,46.7
West Virginia,2008,2809.5,2533.6,597.4,275.9,201.4,3.7,21.4,49.4
West Virginia,2009,2844.8,2539.6,659.7,305.2,224.5,4.6,25.8,50.2
West Virginia,2010,2528.4,2227.2,581.2,301.2,236.7,3.1,19.5,41.8
West Virginia,2011,2399.3,2103,552.3,296.3,228.4,4.7,20.1,43.2
West Virginia,2012,2681.2,2364.9,608.5,316.3,244.6,3.9,22.7,45.2
West Virginia,2013,2404.2,2103.9,521.7,300.3,226.7,3.3,35.2,35.1
West Virginia,2014,2336.7,2034.7,484.9,302,235.5,4,27.3,35.2
West Virginia,2015,2357.9,2020,497.3,337.9,256.4,3.8,36.4,41.2
West Virginia,2016,2405.3,2047.2,507.9,358.1,278.5,4.4,35.9,39.3
West Virginia,2017,2202.7,1852,420.1,350.7,273.4,4.7,43.8,28.9
West Virginia,2018,1775.5,1485.6,296.5,289.9,218.5,3.7,36.1,31.7
West Virginia,2019,1900,1583.4,328.7,316.6,249.1,4.4,42.1,21.1
Wisconsin,1960,1145.6,1113.7,198.6,31.9,19.6,1.3,2.8,8.3
Wisconsin,1961,1191.8,1160.3,224.3,31.5,18.5,1.6,2.5,9
Wisconsin,1962,1178.2,1149.5,214,28.7,16.9,0.9,2.4,8.5
Wisconsin,1963,1347,1314.7,236,32.3,18.1,1.7,2.8,9.7
Wisconsin,1964,1585.3,1542.4,285.5,42.9,27.4,1.5,3,11
Wisconsin,1965,1588.9,1542.8,286.5,46.1,29.5,1.5,3.6,11.5
Wisconsin,1966,1899.5,1851.8,344.8,47.7,29.2,1.9,3.6,12.9
Wisconsin,1967,2232.2,2161.8,450.3,70.4,35.9,1.9,4.6,28
Wisconsin,1968,2386.3,2305.6,503.8,80.7,39.2,2.2,6.2,33.1
Wisconsin,1969,2488.1,2407.5,498.5,80.6,43.1,2.1,7.2,28.3
Wisconsin,1970,2702,2616.2,538.5,85.8,44,2,6.7,33.1
Wisconsin,1971,3010.2,2921.8,629.4,88.4,46.4,2.8,7.6,31.5
Wisconsin,1972,2950.9,2854.5,638.5,96.4,48.6,2.8,8.3,36.7
Wisconsin,1973,3176.9,3061.5,710.6,115.4,53.3,2.6,10.8,48.7
Wisconsin,1974,3641.1,3500.7,836.9,140.4,59.9,3,11.3,66.3
Wisconsin,1975,3975.7,3823.9,918.5,151.8,64.5,3.3,10.6,73.4
Wisconsin,1976,3900.7,3763,843.8,137.7,63.5,3,11.8,59.3
Wisconsin,1977,3813.4,3681.9,846.9,131.5,63.7,2.8,12.9,52.2
Wisconsin,1978,3880.3,3748.1,846.3,132.2,65.2,2.5,14.5,49.9
Wisconsin,1979,4388,4221.9,949.3,166.1,86.1,3.4,16.1,60.5
Wisconsin,1980,4798.6,4616,1079.4,182.6,94.1,2.9,14.9,70.7
Wisconsin,1981,4766.9,4579,1072.2,187.9,100.2,3.4,15.7,68.6
Wisconsin,1982,4439.1,4248.6,977.2,190.5,101.9,3.1,14.3,71.2
Wisconsin,1983,4255.7,4064.8,883.6,190.9,98.1,2.8,18.1,71.9
Wisconsin,1984,4172.2,3975.7,834.1,196.5,111.1,2.5,16.6,66.4
Wisconsin,1985,4016.7,3809.8,795.5,206.9,115.6,2.8,18.3,70.2
Wisconsin,1986,4096.8,3838.9,782.9,257.9,161.9,3.1,20.1,72.8
Wisconsin,1987,4169.4,3919.5,842.6,249.9,160.2,3.5,19.8,66.4
Wisconsin,1988,3972,3757.6,729.2,214.4,124.5,3,19.9,67.1
Wisconsin,1989,4164.8,3942.2,733.2,222.6,123.4,3.6,20.4,75.2
Wisconsin,1990,4395.1,4130.4,751.4,264.7,126.7,4.6,20.7,112.7
Wisconsin,1991,4465.9,4188.9,751.6,277,127.7,4.8,25.4,119
Wisconsin,1992,4319,4043.3,691.9,275.7,125.3,4.4,26.3,119.8
Wisconsin,1993,4054.1,3789.7,663,264.4,121.4,4.4,25.2,113.4
Wisconsin,1994,3944.3,3673.8,645.9,270.5,129.7,4.5,23.5,112.9
Wisconsin,1995,3885.7,3604.6,613.2,281.1,148.4,4.3,23.3,105.1
Wisconsin,1996,3821.4,3568.7,588.3,252.7,131.1,4,21,96.6
Wisconsin,1997,3677.7,3407.1,570.7,270.6,145.5,4,20.3,100.9
Wisconsin,1998,3543.1,3294.1,569.3,249,139.9,3.6,19.9,85.6
Wisconsin,1999,3296.1,3050.3,488.2,245.8,137.6,3.4,20.1,84.7
Wisconsin,2000,3209.1,2972.3,469.5,236.8,127.3,3.2,21.7,84.6
Wisconsin,2001,3318.8,3087.8,498.1,231,124.1,3.6,21.1,82.2
Wisconsin,2002,3253.6,3028.6,513.4,225,112.8,2.8,22.7,86.6
Wisconsin,2003,3101.5,2880.4,484.9,221.1,115.5,3.3,22,80.3
Wisconsin,2004,2875.5,2665.7,433.4,209.8,112.5,2.8,20.6,73.9
Wisconsin,2005,2911,2669,442.3,242,135.2,3.7,20.5,82.4
Wisconsin,2006,3107.1,2821,486.6,286.1,160.8,3,22.2,100.1
Wisconsin,2007,3135.4,2843.9,497.9,291.5,168.5,3.3,21.9,97.8
Wisconsin,2008,3037.7,2762.2,487.9,275.5,161.2,2.6,20,91.7
Wisconsin,2009,2870.9,2611.8,474.2,259.1,150,2.6,19.8,86.7
Wisconsin,2010,2757.5,2508.6,468,248.9,145.9,2.7,20.9,79.3
Wisconsin,2011,2700.3,2450.4,475.8,249.9,146.1,2.4,20.8,80.6
Wisconsin,2012,2734.3,2453.8,488,280.5,175.5,3,21.3,80.7
